https://www.linkedin.com/company/whosay,WHOSAY,"Influencer marketing, Talent casting, Branded content production, Branded content distribution, Measurement",Marketing and Advertising,http://www.whosay.com,"333 Park Ave South New York, NY 10110 United States",51-200,"WHOSAY powers marketing campaigns for brands across all verticals, utilizes every level of celebrity and influencer, and delivers measurably superior results to other mobile and social advertising. In more than 300 campaigns for 100 different brands, WHOSAY has delivered more than 3 billion impressions, 600 million video views and 700 million engagements.

Based in New York City, WHOSAY was founded in 2010 and is built from the best of entertainment, technology and advertising including Amazon, CAA, Comcast Ventures, Greylock Partners, High Peaks Ventures and Tencent.",2010,"{'theAudience': 'https://www.linkedin.com/company/theaudience', 'Yieldbot': 'https://www.linkedin.com/company/yieldbot', 'The Audience': 'https://www.linkedin.com/company/the-audience', 'BuzzFeed': 'https://www.linkedin.com/company/buzzfeed', 'Spotify': 'https://www.linkedin.com/company/spotify', 'Snapchat, Inc.': 'https://www.linkedin.com/company/snapchat'}"
https://www.linkedin.com/company/xeneta-as,,,,,,,,,{}
https://www.linkedin.com/company/xeneta-as,Xeneta,"Shipping rates, sea freight, container shipping rates, shipping freight rates, benchmark shipping rates, big data analytics for shipping, ocean freight rate intelligence",Logistics and Supply Chain,http://www.xeneta.com/,"Torggata 8 Oslo, 0181 Norway",51-200,"Powered by big data analytics, the Xeneta platform provides unprecedented transparency changing the underlying business processes of the industry, which up until Xeneta's grand entrance, have been suffering from the scarcity of proper business intelligence, market rates and metrics, The containerized freight logistics industry has been static, disconnected, outdated, and sadly, somewhat untouched by modern software technology with zero to no visibility.

Xeneta is the leading ocean freight price benchmarking and market intelligence platform transforming the shipping and logistics industry. Xeneta’s turnkey yet powerful reporting and analytic platform provides shippers and freight forwarders the data they need in real time to compare their shipping prices against the world's largest database of contracted rates. Xeneta reports in real time on market average and low/high movements with over 35 million short and long-term contracted rates in its database covering over 160,000 global trade routes. Xeneta helps make informed decisions with actionable intelligence optimizing companies’ logistics procurement. 

We’re enabling smarter decisions based on facts.In the end, it’s all about enlightening the people running the business, and ultimately positively affecting the global economy. 

Are you sure you are paying the right freight rates? 

► Get in touch at info@xeneta.com or call us at +47 21 64 24 10 to set up a personal demo of Xeneta.",2012,"{'Freightos': 'https://www.linkedin.com/company/freightos', 'Flexport': 'https://www.linkedin.com/company/flexport', 'Kahoot!': 'https://www.linkedin.com/company/kahoot', 'Haven, Inc.': 'https://www.linkedin.com/company/haven-inc-', 'Shyp': 'https://www.linkedin.com/company/shyp', 'iContainers': 'https://www.linkedin.com/company/icontainers'}"
https://www.linkedin.com/company/ticketfly,Ticketfly,"Tickets, Concerts, Integrated Marketing, Social Media, Reserved Seating, Festivals, Events, Sports, Analytics, Mobile, Fan CRM",Entertainment,http://www.ticketfly.com,"San Francisco CA, California United States",201-500,"Ticketfly is a technology company reimagining the live event experience for promoters and fans. Its powerful ticketing, digital marketing, and analytics software helps promoters sell more tickets, streamline operations, and increase revenue per attendee, while its consumer tools make it easy for fans to find and purchase tickets to great events across North America. Since 2008, more than 1,800 leading venues and promoters have partnered with Ticketfly, including Merriweather Post Pavilion, the Brooklyn Bowl, Central Park SummerStage, Pitchfork Music Festival, and The Troubadour. Ticketfly is led by Andrew Dreskin, co-founder of TicketWeb, the first company to ever sell tickets online. In 2014, Ticketfly crossed the $1B mark in transaction volume and in 2015 it was named one of Fast Company's ""Most Innovative Companies in Music.”
",2008,"{'Eventbrite': 'https://www.linkedin.com/company/eventbrite', 'Ticketmaster': 'https://www.linkedin.com/company/ticketmaster', 'Live Nation Entertainment': 'https://www.linkedin.com/company/live-nation', 'Pandora': 'https://www.linkedin.com/company/pandora', 'AEG': 'https://www.linkedin.com/company/aeg', 'Spotify': 'https://www.linkedin.com/company/spotify'}"
https://www.linkedin.com/company/silkroad,SilkRoad,"talent management software, talent branding, human resource software, recruiting, onboarding, performance management, career sites, learning management",Computer Software,http://www.silkroad.com,"100 S. Wacker Drive Suite 425 Chicago, IL 60606 United States",201-500,"SilkRoad, the world’s leader in Talent Activation, goes beyond traditional talent management technologies to deliver personalized talent journeys – from candidate through activated, engaged employee -- to drive better business outcomes. SilkRoad Talent Activation Cloud is the only cloud platform to deliver personalized talent journeys that activate and engage talent – from sourcing and hiring through onboarding, career development and work transitions.  We empower HR teams to engage their people in delivering on business success. Whether you want to source, hire and recruit top talent, onboard them fast and stay with them as they develop into top performers, SilkRoad Talent Activation can help.",2003,"{'Taleo': 'https://www.linkedin.com/company/taleo', 'SAP SuccessFactors': 'https://www.linkedin.com/company/successfactors', 'Workday': 'https://www.linkedin.com/company/workday', 'Cornerstone OnDemand': 'https://www.linkedin.com/company/cornerstone-ondemand', 'PeopleFluent': 'https://www.linkedin.com/company/peoplefluent', 'SumTotal Systems, LLC': 'https://www.linkedin.com/company/sumtotal-systems'}"
https://www.linkedin.com/company/huddle,Huddle,"Collaboration Software, Project Management Software, online file sharing, social networking, content collaboration, SharePoint alternative, content management, task management, online file storage, document sharing, knowledge management, online whiteboard",Computer Software,https://www.huddle.com,"2nd Floor, Aldgate Tower 2 Leman Street  London, Greater London E1 8FA United Kingdom",51-200,"Huddle is the enterprise document collaboration company that helps organizations across the globe to collaborate intelligently. Huddle transforms the way you work by enabling organizations to store, discover, share and work on content with others simply & securely in the cloud. 

Huddle is the #1 SharePoint alternative for enterprise content collaboration in the cloud and is easy to deploy and manage, with guaranteed user adoption and satisfaction. 80% of the Fortune 500, the UK central government and more than 100,000 organizations worldwide, including Unilever, Kia Motors, National Grid and P&G use Huddle to securely manage projects, share files and collaborate with people inside and outside of their business.

Co-headquartered in London and San Francisco and with offices in New York City and Washington, D.C., Huddle is privately held and backed by venture capital firms DAG Ventures, Eden Ventures, Matrix Partners and Jafco Ventures.

If you're interested in working for Huddle now or in the future, find out more about us or join our talent community at http://talentcommunity.huddle.com/",2006,"{'MOO': 'https://www.linkedin.com/company/moo-com', 'Qubit.': 'https://www.linkedin.com/company/qubit-group', 'Songkick': 'https://www.linkedin.com/company/songkick-com', 'HouseTrip': 'https://www.linkedin.com/company/housetrip', 'Yieldify': 'https://www.linkedin.com/company/yieldify', 'onefinestay': 'https://www.linkedin.com/company/onefinestay'}"
https://www.linkedin.com/company/spartoo-sas,SPARTOO SAS,,Import and Export,,,,,,"{'SPARTOO.COM': 'https://www.linkedin.com/company/spartoo.com', 'Spartoo.Co.Uk': 'https://www.linkedin.com/company/spartoo.co.uk', 'Sarenza': 'https://www.linkedin.com/company/sarenza', 'Zalando SE': 'https://www.linkedin.com/company/zalando', 'MyTechTrip': 'https://www.linkedin.com/company/mytechtrip', 'SPARTOO UK LIMITED': 'https://www.linkedin.com/company/spartoo-uk-limited'}"
https://www.linkedin.com/company/coraid-storage,,,,,,,,,{}
https://www.linkedin.com/company/delhivery,Delhivery,"Omni-channel solutions, Order fulfillment solutions, Reverse Logistics, Payment collection, Express shipping, Logistics Technology, Channel Analytics, Online Channel Integration, Sourcing, Catalogue Management, Inventory Management, Multi- city fufillment",Logistics and Supply Chain,http://www.delhivery.com,"Plot 5,sector 44 Gurgaon, Haryana 122002 India","10,001+","Delhivery is India's largest  e-commerce enablement company. Our mission is to fulfill all of India's online consumption demand through best-in-class industry solutions,domain expertise and pan-India operations. Delhivery offers extensive services ranging from last mile deliveries, third party fulfillment,warehousing services and software solutions such as channel integration software for sellers selling across multiple platforms.

Delhivery's flexible set of services makes it easier for sellers and consumers to connect faster. Five years into the industry, Delhivery handles over 250,000 shipments per day for over 100,000+ merchants, 25000+ clients and 1800+ retailers across 450+ cities. We provide a modular set of e-commerce technologies and logistics solutions to over 6600+ pin codes.",2011,"{'Ecom Express Private Limited': 'https://www.linkedin.com/company/ecom-express-pvt-ltd-', 'Paytm': 'https://www.linkedin.com/company/paytm-mobile-solutions-pvt-ltd-', 'Blue Dart': 'https://www.linkedin.com/company/bluedart', 'Snapdeal': 'https://www.linkedin.com/company/snapdeal', 'Flipkart': 'https://www.linkedin.com/company/flipkart', 'gojavas': 'https://www.linkedin.com/company/gojavas'}"
https://www.linkedin.com/company/coupa-software,Coupa Software,"Procurement, Finance, Cloud-based Financial Applications, Purchasing, Sourcing, Invoicing, Cloud Computing, Spend Management Software, Transformation Digitale, Dépenses, achats, notes de frais, travel, VaaS",Computer Software,http://www.coupa.com,"San Mateo, CA, United States",501-1000,"Founded in 2006, Coupa Software is the leading provider of cloud-based applications for finance. More than 400 customers, headquartered in over 40 countries use the Coupa suite of cloud applications to amplify their spend power and reduce spending costs up to 11 percent. Only Coupa provides a true suite of cloud applications for finance, including procurement, expense management and accounts payable that enables customers to launch the solution immediately and quickly realize significant savings. Learn more at: http://www.coupa.com or call 650.931.3200. Read more at our company blog, Making Cents.  Follow @Coupa on Twitter, LinkedIn, and Facebook: https://www.facebook.com/coupasoftware.",2006,"{'SAP Ariba': 'https://www.linkedin.com/company/ariba', 'Okta, Inc.': 'https://www.linkedin.com/company/okta-inc-', 'Salesforce': 'https://www.linkedin.com/company/salesforce', 'Zycus': 'https://www.linkedin.com/company/zycus', 'SAP': 'https://www.linkedin.com/company/sap', 'Workday': 'https://www.linkedin.com/company/workday'}"
https://www.linkedin.com/company/outbrain,Outbrain,"media, internet publishing, advertising, blogs, content marketing, content discovery, digital marketing, native advertising, content distribution, content promotion, paid media",Internet,https://www.outbrain.com/,"39 West 13th Street 3rd Floor New York, NY 10011 United States",501-1000,"Outbrain is the world’s largest discovery platform, bringing personalized, relevant online, mobile and video content to audiences while helping publishers understand their audiences through data. Outbrain serves over 190 billion personalized content recommendations every month and reaches over 561 million unique visitors from across the globe. 

Outbrain's expansion to some of the web's largest global properties is a reflection of its rapid growth and its successful innovations in supporting a new era of digital publishing. Top-tier premium publications that currently leverage the Outbrain platform include: CNN, ESPN, Le Monde, Fox News, The Guardian, Slate, The Telegraph, New York Post, Times of India and Sky News. 

Founded in 2006, the company is headquartered in New York with a presence in a growing number of locations globally, including the U.S., U.K., Israel, Singapore, Japan and Australia.

For more information, visit us at outbrain.com or contact us at info@outbrain.com.

Don't forget to check out our other social channels!

Facebook: www.facebook.com/Outbrain
Twitter: www.twitter.com/Outbrain
YouTube: www.youtube.com/ContentDiscovery
Instagram: www.instagram.com/Outbrain",2006,"{'Taboola': 'https://www.linkedin.com/company/taboola', 'Wix.com': 'https://www.linkedin.com/company/wix-com', 'LivePerson': 'https://www.linkedin.com/company/liveperson', 'ironSource': 'https://www.linkedin.com/company/ironsource', 'Fiverr': 'https://www.linkedin.com/company/fiverr-com', 'Kenshoo': 'https://www.linkedin.com/company/kenshoo'}"
https://www.linkedin.com/company/refinery29-inc-,"Refinery29, Inc.","Online Media, Advertising, Fashion, Beauty, Commerce, Lifestyle",Internet,http://www.refinery29.com,"225 Broadway Floor 23 New York, NY 10007 United States",201-500,"Refinery29, the largest independent fashion and style website in the United States, is a lifestyle platform that delivers nonstop inspiration to live a more stylish and creative life. Through award-winning original programming, Refinery29 connects a fast-growing audience of users with content, commerce, and community, giving them all the tips, tricks, and tools they need to live a more beautiful life – and share it with the world. www.Refinery29.com",,"{'BuzzFeed': 'https://www.linkedin.com/company/buzzfeed', 'VICE Media': 'https://www.linkedin.com/company/vice-media', 'Birchbox': 'https://www.linkedin.com/company/birchbox', 'Mashable': 'https://www.linkedin.com/company/mashable', 'Gilt.com': 'https://www.linkedin.com/company/gilt.com', 'Warby Parker': 'https://www.linkedin.com/company/warby-parker_2'}"
https://www.linkedin.com/company/joor,JOOR,"Wholesale Efficiency, ERP & PLM Integration, Technology Solutions, B2B Commerce",Internet,http://www.jooraccess.com,"1239 Broadway Floor 9 New York, NY 10001 United States",51-200,"JOOR is the leading online global fashion marketplace for wholesale buying. Founded in 2010, JOOR is based in New York City with offices in Paris, Milan, Sydney and Los Angeles is and available globally on jooraccess.com.

Through our innovative platform and easy-to-use technology we’re pioneering a wholesale evolution – making the process easier and faster not just because we want to, but because we believe the wholesale industry deserves better. We’ve put the entire wholesale buying process online, to enable brands and retailers to drive incremental revenue, cut costs, improve their customer experience and analyze performance through data analytics.

At JOOR, we’re passionate about building smart technology to keep wholesale vibrant. We don’t want to reinvent the wheel, just make it spin faster and easier. We’ve gathered industry experience in both fashion and business to create a marketplace that meets the needs of both. Now, our team is applying that knowledge to drive you forward and give you the intelligence you need to make more informed
business decisions.",2010,"{'NuORDER': 'https://www.linkedin.com/company/nuorder-inc-', 'Kargo': 'https://www.linkedin.com/company/kargo', 'kikin Inc.': 'https://www.linkedin.com/company/kikin-inc.', 'Shoptiques.com': 'https://www.linkedin.com/company/shoptiques-com', 'Rent The Runway': 'https://www.linkedin.com/company/rent-the-runway', 'Justworks': 'https://www.linkedin.com/company/justworks-'}"
https://www.linkedin.com/company/hubspot,HubSpot,"inbound marketing, marketing, internet marketing, online marketing, web marketing, software, blogging, SEO, marketing automation, social media, email marketing, analytics, sales, inbound sales",Internet,https://www.hubspot.com,"2nd Floor Cambridge, MA 02141 United States",1001-5000,"HubSpot is the world’s leading inbound marketing and sales platform. Since 2006, HubSpot has been on a mission to make the world more inbound. Today, 31,000+ customers in more than 90 countries use HubSpot’s software, services, and support to transform the way they attract, engage, and delight customers. 

HubSpot is a global company with offices in Cambridge, MA; Dublin, Ireland; Singapore; Sydney, Australia; Tokyo, Japan; Berlin, Germany; and Portsmouth, NH. HubSpot has been recognized by Inc., Forbes, and Deloitte as one of the world’s fastest-growing companies. 

HubSpot's software has helped companies worldwide change how they market and sell, while our innovative approach to company culture has helped redefine transparency and autonomy in the modern workplace. 

To learn more about HubSpot's software, visit www.hubspot.com
and to join our team, visit www.hubspot.com/jobs",2006,"{'Marketo': 'https://www.linkedin.com/company/marketo', 'Salesforce': 'https://www.linkedin.com/company/salesforce', 'Google': 'https://www.linkedin.com/company/google', 'Hootsuite': 'https://www.linkedin.com/company/hootsuite', 'Amazon': 'https://www.linkedin.com/company/amazon', 'Facebook': 'https://www.linkedin.com/company/facebook'}"
https://www.linkedin.com/company/tradeshift,Tradeshift,"e-invoicing, supply chain finance, accounts payable automation, procure-to-pay transformation, working capital optimization, supplier risk management, e-procurement, supplier information management",Information Technology and Services,http://tradeshift.com,"#100 San Francisco, CALIFORNIA 94105 United States",201-500,"Imagine a place where all companies, big and small, come together to transact, connect and collaborate with each other. Now stop imagining and start participating. For suppliers, Tradeshift delivers free electronic invoicing, faster payments and predictable cash flow. For enterprises, we empower them to work more easily and productively with their entire supply chain, anywhere in the world.

Tradeshift is a global collaboration platform that connects buyers, suppliers, and all their processes. Tradeshift helps businesses of every size to run more efficiently, using cloud technology to improve processes like AP automation, procurement, supplier management and working capital optimization. Businesses rely on Tradeshift to transform and digitize their supply chain relationships and processes. Tradeshift’s open platform enables third parties to build business apps, which let businesses respond to their growing business needs, now and in the future. Launched in 2010, Tradeshift connects 800,000 companies across 190 countries. Customers include Air France-KLM, Archer Daniels Midland (ADM), CBRE, DHL, and the National Health Service (NHS). 

Tradeshift was awarded The Circular’s “Digital Disruptor” award and “Best Enterprise” at The TechCrunch Europas. TechCrunch has also recognized Tradeshift for “Kicking Ass Globally”. Tradeshift is headquartered in San Francisco with offices in Copenhagen, New York, London, Paris, Suzhou, Tokyo and Munich.",2009,"{'Taulia Inc.': 'https://www.linkedin.com/company/taulia-inc-', 'Coupa Software': 'https://www.linkedin.com/company/coupa-software', 'Tanium': 'https://www.linkedin.com/company/tanium', 'Salesforce': 'https://www.linkedin.com/company/salesforce', 'Oracle': 'https://www.linkedin.com/company/oracle', 'IBX Business Network (acquired by Tradeshift)': 'https://www.linkedin.com/company/ibx-group-ab'}"
https://www.linkedin.com/company/velocity-,Velocity,"Executive and Administrative Support Staff, Accounting and Finance Support Staff, Customer Service and Call Centre Staff, Legal Support Staff, Project Support Staff",Staffing and Recruiting,http://www.velocityrecruitment.co.nz,"Second Floor, The Ferry Building 99 Quay Street Auckland, New Zealand",Nov-50,"We are your Temporary and Permanent Business Support Specialists in the following areas: 

Executive & Administrative Support Staff
Accounting & Finance Support Staff
Customer Service & Contact Centre Staff
Legal Support Staff
Project Support Staff
		
Mission
A proud kiwi brand, we work under the mantra of ‘All In”. See it, Own it, Solve it, Do it. We choose to have an above the line attitude. To notice an issue, take responsibility, solve the problems and put things in place to stop it from happening again. 

We believe in our brand and each other, and work cohesively as a team to deliver well developed solutions for you across your business.

With Client, Candidate and Consultant, we are all GREATER TOGETHER. Because business success is about great people.",2008,"{'Velocity Technology Solutions': 'https://www.linkedin.com/company/velocity-technology-solutions', 'Velocity Mobile Ltd': 'https://www.linkedin.com/company/velocityapp', 'Velocity Express': 'https://www.linkedin.com/company/velocity-express', 'Velocity IT': 'https://www.linkedin.com/company/velocity-it', 'Velocity': 'https://www.linkedin.com/company/velocity', 'Velocity Resource Group': 'https://www.linkedin.com/company/velocity-resource-group'}"
https://www.linkedin.com/company/nanosys,Nanosys,"Quantum Dot, High Dynamic Range (HDR), LCD, Quantum Dot Display, Wide Color Gamut, Nanotechnology, rec.2020, Emissive Display",Nanotechnology,http://www.nanosysinc.com,"233 S. Hillview Dr Milpitas, CA 95035 United States",51-200,"Nanosys, Inc. is the leader in developing and delivering state-of-the-art Quantum Dot technology to the display industry. Nanosys proprietary QDEF® technology, a key component of the Ultra High Definition (UHD) TV revolution, is enabling a new generation of displays using Quantum Dots to deliver vivid color, lifelike brightness and incredible power efficiency at a fraction of the cost of competing technologies. Industry leading consumer electronics brands have shipped award- winning devices from tablets to TVs based on Nanosys’ proprietary Quantum Dot technology.

Founded in 2001, the company is headquartered in Silicon Valley, California where it operates the world’s largest Quantum Dot nanomaterials fab with manufacturing capacity for over 25 tons of Quantum Dot materials per year. Nanosys currently owns or has exclusive license rights to more than 300 issued and pending patents worldwide. For more information, visit http://www.nanosysinc.com

Quantum Dot Enhancement Film (QDEF)™
Nanosys is changing the way we see things. Our quantum dot technology creates a visual experience that is truer to reality by enabling LCDs to display over 50% more color than they can today. This means richer, more viscerally alive reds, a deeper palette of greens (the color the human eye sees more intensely than any other color) and vivid blues. Browsing through photos on a tablet is now more like holding a stack of high quality, professional prints. Watching a movie on a big screen in the living room is more akin to attending a private screening at a Hollywood studio.

Quantum Dot Enhancement Film, or QDEF™, is an optical film component for LCD displays.",2001,"{'NanoInk, Inc.': 'https://www.linkedin.com/company/nanoink-inc.', 'NanoScale Corporation': 'https://www.linkedin.com/company/nanoscale-corporation', 'QD Vision Inc': 'https://www.linkedin.com/company/qd-vision-inc-', 'Nantero': 'https://www.linkedin.com/company/nantero', 'Nanotech Industrial Solutions Inc. (NIS)': 'https://www.linkedin.com/company/nanotech-industrial-solutions-inc', 'Blue Nano': 'https://www.linkedin.com/company/blue-nano'}"
https://www.linkedin.com/company/tm-room-77,TM Room 77,,,http://www.tmroom77.com,"77 Eppendorfer Weg Hamburg, Hamburg 20259 Germany",,,,"{'Room 77': 'https://www.linkedin.com/company/room77-inc.', 'Checkmate.io': 'https://www.linkedin.com/company/checkmate-io', 'Moneyfarm': 'https://www.linkedin.com/company/moneyfarm', 'Rosewood Hotels & Resorts': 'https://www.linkedin.com/company/rosewood-hotels-&-resorts'}"
https://www.linkedin.com/company/formlabs,,,,,,,,,{}
https://www.linkedin.com/company/trialreach,,,,,,,,,{}
https://www.linkedin.com/company/formlabs,Formlabs,3D Printing,Consumer Electronics,http://formlabs.com,United States,201-500,"Join the team that’s reinventing the ways things are made. 

Our 3D printers have become top-sellers in the SLA category and we’re just getting started. Our ambitions haven’t stopped expanding since our beginnings in a Cambridge basement in 2011—we’ve since grown into a 22,000 square foot headquarters in Somerville and an office in Berlin.

We’ve built a team 200-strong across the world, and still counting. We look for people with an insatiable curiosity, a willingness to question the status quo, and a high capacity to get things done. We find the best people and set no limit to how much they can do.

Watch our video on how 3D printing helped give a cancer survivor a new jaw: http://formlabs.com/stories/shirley-technique-facial-prosthesis/ 

Experience the power of the Form 2, our flagship 3D printer. Request a free sample part: http://formlabs.com/request-sample-part/

Our team is growing, join us. Apply here:
http://formlabs.com/jobs",2011,"{'MakerBot®': 'https://www.linkedin.com/company/makerbot-industries', 'Stratasys': 'https://www.linkedin.com/company/stratasys', '3D Systems Corporation': 'https://www.linkedin.com/company/3d-systems', 'Carbon': 'https://www.linkedin.com/company/carbon', 'Markforged': 'https://www.linkedin.com/company/markforged', 'Desktop Metal': 'https://www.linkedin.com/company/desktopmetal'}"
https://www.linkedin.com/company/trialreach,TrialReach,"Clinical trials, Patient recruitment, Patient engagement, Health literacy, Medical research",Internet,http://www.trialreach.com,"39 Earlham Street London, WC2H 9LT United Kingdom",Nov-50,"TrialReach is a free online platform that is transforming the way patients find and match to clinical trials. For more information, visit http://www.trialreach.com.",2009,"{'HealthUnlocked': 'https://www.linkedin.com/company/healthunlocked', 'Zesty': 'https://www.linkedin.com/company/zesty', 'uMotif': 'https://www.linkedin.com/company/umotif', 'Antidote.me': 'https://www.linkedin.com/company/antidote.me', 'Medopad': 'https://www.linkedin.com/company/medopad', 'babylon health': 'https://www.linkedin.com/company/babylonhealth'}"
https://www.linkedin.com/company/bark-&-co-,BARK,"Pets, E-Commerce",Consumer Goods,http://bark.co/,"Chinatown New York City, NY 10002 United States",51-200,"We're dog people.  Crazy dog people.  BARK (that's us) launched in 2012 with BarkBox, our monthly themed subscription of all-natural treats and clever toys.  Since then, we've shipped more then 40 million of our favorite things to the dogs in our pack, and we've used that accumulated expertise to create our own products, experiences, and content.

At BARK, we know that dogs aren't pets; they're family.  Our people, crazy dog people, believe that their dogs deserve the best.  The best treats, the best toys, the best seat on the couch.  Together, we're driven to be the people our dogs think we are.",2011,"{'Dogswell': 'https://www.linkedin.com/company/dogswell', 'WellPet, LLC': 'https://www.linkedin.com/company/wellpet', 'Ruff Club': 'https://www.linkedin.com/company/ruff-club', 'Birchbox': 'https://www.linkedin.com/company/birchbox', 'Blue Buffalo Co': 'https://www.linkedin.com/company/blue-buffalo-co', 'Natural Balance Pet Foods Inc': 'https://www.linkedin.com/company/natural-balance-pet-foods-inc'}"
https://www.linkedin.com/company/sciencelogic,ScienceLogic,"Hybrid IT Monitoring & Management, Hybrid IT Service Assurance",Information Technology and Services,https://www.sciencelogic.com,"10700 Parkridge Boulevard Reston, Virginia 20191 United States",201-500,"ScienceLogic delivers the next generation IT monitoring platform for the Internet of everything. Over 20,000 global Service Providers, enterprises, and government organizations rely on ScienceLogic every day to significantly enhance their IT operations. With complete Hybrid IT monitoring, total Amazon Web Services (AWS) visibility, and hundreds of PowerPacks included in the platform, our customers are able to intelligently maximize efficiency, optimize operations, and ensure business continuity. We deliver the scale, security, automation, and resiliency necessary to simplify the ever-expanding task of managing IT resources, services, and applications that are in constant motion.

ScienceLogic helps customers take the guesswork out of public cloud migration. With extensive visibility into AWS and other cloud platforms, customers can view their cloud-based assets and the dependencies between them, ensuring complete visibility of Hybrid IT infrastructure - whether physical, virtual, on-premise or in the cloud. As a result they can reap the benefits of cloud sooner – agility, flexibility, cost savings and self-service – without the risk of losing control or visibility of IT assets in the cloud. 

Our single holistic monitoring platform delivers Discovery, Dependency Mapping, Alerting, Ticketing, Run-book automation, Dashboarding and Reporting to provide a complete picture of the IT infrastructure – networks, compute, storage, OS and applications.  Our unique CloudMapper (www.cloudmapper.com) discovers and maps the interrelationships between Hybrid IT assets – both on-prem and cloud-based – providing a single topology view of the hybrid infrastructure, combined with service-centric views of applications and their underlying infrastructure components grouped as business services.",2003,"{'Logi Analytics': 'https://www.linkedin.com/company/logixml', 'MuleSoft': 'https://www.linkedin.com/company/mulesoft', 'Nutanix': 'https://www.linkedin.com/company/nutanix', 'Splunk': 'https://www.linkedin.com/company/splunk', 'VMware': 'https://www.linkedin.com/company/vmware', 'Salesforce': 'https://www.linkedin.com/company/salesforce'}"
https://www.linkedin.com/company/musement,Musement,"Travel & Tourism, Leisure","Leisure, Travel & Tourism",http://www.musement.com,"Via Polesine 13 Milan, Italy",51-200,"Local wherever you go

Musement helps travelers enjoy in-destination experiences to the fullest, sourcing local knowledge and recommendations to make the best use of time. Whether it’s activities, tours, tickets or just ideas for a great night out, we make all bookings easy and secure with Musement.com and our app (iOS and Android).

This is the new travel: bookings on the go, the best selections, immediate skip-the-line access to venues and events, bespoke experiences and local knowledge – the right tools delivering useful information in the simplest way.

We launched in Milan in 2013 and have since taken root in 52 different countries. Right now, our offer extends to 450 cities, 70,000 potential things to do and see, and availability in eight languages – making us a leading guide for international travel activities.

Our traveler-friendly technology has been featured in such international publications as Wired, TechCrunch, Daily Telegraph, Bloomberg, Corriere della Sera and Times of India. We’ve been selected by Apple as ‘Best of 2014’ in European App Stores and again in 2016 as one of its ‘Best Apps to Start 2016.’",2012,"{'Satispay': 'https://www.linkedin.com/company/satispay', 'Moneyfarm': 'https://www.linkedin.com/company/moneyfarm', 'ShopFully International Group': 'https://www.linkedin.com/company/doveconviene-it', 'H-ART ': 'https://www.linkedin.com/company/h-art', 'BeMyEye': 'https://www.linkedin.com/company/bemyeye', 'Airbnb': 'https://www.linkedin.com/company/airbnb'}"
https://www.linkedin.com/company/cedexis,Cedexis,"CDN & Cloud Benchmarking, Content Delivery Network, Load Balancing, Cloud Computing, Web Performance, CDN, GSLB, Hybrid Cloud",Internet,http://www.cedexis.com,"421 SW 6th Ave, Suite 700 Portland, Oregon 97204 United States",51-200,"Founded in 2009, Cedexis is an international company delivering Cloud-based Web Traffic Optimization.  

The unique family of on-demand tools provide unparalleled visibility and control over global web and cloud deployments — maximizing customer experience around the world while managing costs.

Cedexis is the only Global Server Load Balancing (GSLB) solution to combine real-time client-side performance measurements with scriptable DNS traffic management. It can be used for a wide variety of traffic management  solutions including content routing, cloudbursting, CDN federation, multi-vendor cloud-storage, hybrid application acceleration, and more. 

Cedexis customers have slashed their page-load times, increased customer traffic in key markets, avoided single-vendor lock-in, and cut their infrastructure costs without sacrificing performance.",2009,"{'Cloudability': 'https://www.linkedin.com/company/cloudability', 'Zapproved': 'https://www.linkedin.com/company/zapproved', 'Jama Software': 'https://www.linkedin.com/company/jama-software', 'SIGFOX': 'https://www.linkedin.com/company/sigfox', 'Janrain, Inc.': 'https://www.linkedin.com/company/janrain-inc-', 'Actility': 'https://www.linkedin.com/company/actility'}"
https://www.linkedin.com/company/xoom-corporation,"Xoom, A PayPal Service",Digital Global Money Services,Financial Services,http://www.xoom.com,"425 Market Street 12th Floor San Francisco, CA 94105 United States",201-500,"Xoom is a leading digital money transfer provider that enables consumers to send money, pay international bills, or reload phones for family and friends around the world. We offer a superior way to transfer money in a secure, fast and cost-effective way. 

Our mission is to deliver the fastest, most transparent, and pro-consumer digital money services available across our mobile, tablet and computer platforms. With Xoom, consumers can send money to friends and family in over 50 countries in Latin America, the Philippines, Africa, Asia, India, Europe, Middle East and Australia. Pay for your Xoom money transfer with a U.S. based bank account, credit card or debit card.
 
Xoom was founded in 2001, went public in February 2013 and on November 12, 2015 was acquired by PayPal Holdings, Inc.

To learn more about our career opportunities visit www.paypal.com/jobs and search under Xoom.
Our teams are located in San Francisco, CA and Guatemala City, Guatemala.",2001,"{'PayPal': 'https://www.linkedin.com/company/paypal', 'WePay': 'https://www.linkedin.com/company/wepay', 'Prosper Marketplace': 'https://www.linkedin.com/company/prosper-marketplace', 'Stripe': 'https://www.linkedin.com/company/stripe', 'PayPal Giving Fund': 'https://www.linkedin.com/company/paypal-giving-fund-uk', 'Dwolla': 'https://www.linkedin.com/company/dwolla'}"
